"subject","course_code","course_name","description","credits"
"Accounting","ACTG 6010","Foundations of Accounting I","3  Prerequisite: Graduate standing. Introduces corporate financial accounting reporting and how stakeholders use the information in decision-making. Topics include the accounting cycle, the creation of financial statements reported by the company, and the general ledger accounts used to prepare the statements.","3"
"Accounting","ACTG 6020","Foundations of Accounting II","3  Prerequisite:ACTG 6010or equivalent with minimum grade of C (2.0). An advanced study of the financial reporting concepts for merchandising corporations. Covers an advanced overview of the major categories of assets, liabilities, and stockholder equities and how accounting information is used in credit and investing decisions.","3"
"Accounting","ACTG 6030","Foundations of Accounting III","3  Prerequisite: ACTG 6010  or equivalent with minimum grade of C (2.0). Introduces accounting information systems in a variety of technological environments. Topics include the collection, processing, reporting, and control of accounting information, with emphasis on the production cycle and decisions regarding planning and controlling in a business environment. Includes product cost and pricing decisions, analyzing cost behavior, and exploring factors that affect variances and profitability within an organization.","3"
"Accounting","ACTG 6100","Accounting and Legal Issues for Managers","3  Surveys accounting skills and legal perspectives necessary for managers without undergraduate business degrees to enter the businessworld. Will not meet the requirements for the M.S. in Information Systems, M.Acc. in Accounting, or the M.B.A. degree programs.","3"
"Accounting","ACTG 6200","International Anti-Money Laundering: Regulation and Compliance","3  Prerequisite: Graduate standing and permission of instructor. Explores techniques and typologies of money laundering and terrorist financing and the fundamental features of global and U.S. regulatory regimes governing anti-money laundering (AML) and Countering the Financing of Terrorism (CFT) (commonly referenced together as AML/CFT); develops skills in identifying risks and designing and assessing internal controls for AML/CFT.","3"
"Accounting","ACTG 6310","Advanced Cost Accounting, Budgeting, and Controllership","3  Prerequisites: ACTG 3310 or ACTG 6030 or equivalent with a minimum grade of C (2.0). Recent conceptual and analytic development in cost accounting, budgeting, and controllership. Includes principles and procedures in preparation of business budgets and methods of accounting for managerial control of cost of production, distribution, and administration through the use of standards.","3"
"Accounting","ACTG 6320","Strategic Cost and Control in Healthcare","3  Prerequisites: ACTG 3310 or ACTG 6030 or MBAA 6815  or equivalent with minimum grade of C (2.0). Introduction to the tools healthcare managers use to plan, control, and evaluate their organization’s financial performance. Special emphasis on the strategic thrust control systems and their interaction with the societal problem of increasing healthcare demand and costs.","3"
"Accounting","ACTG 6350","Accounting Analytics","3  Prerequisite: ACTG 4510 or ACTG 5510  or ACTG 6030 or equivalent with a minimum grade of C (2.0). Study of the use of accounting analytics to identify, analyze, and solve accounting and business problems and communicate insights to stakeholders. Hands-on experience with analytics tools used by accounting professionals.","3"
"Accounting","ACTG 6510","Federal Income Tax Research and Planning","3  Prerequisite: ACTG 4550 or ACTG 5550  with a minimum grade of C (2.0). Skillful application of tax research methodology in the use of primary tax authority, secondary tax reference materials, and research aids. Research through practice in the use of materials available in the tax library.","3"
"Accounting","ACTG 6530","Taxation of Pass-Through Entities","3  Prerequisite: ACTG 4550 or ACTG 5550  with a minimum grade of C. Principles of partnership and S corporation taxation. Addresses the tax consequences of formation, operations, distributions, and liquidations of partnerships. Also covers tax rules unique to S corporations.","3"
"Accounting","ACTG 6540","Taxation of Business Entities","3  Prerequisite: ACTG 4550 or ACTG 5550  with minimum grade of C (2.0). The federal income taxation of business entities, including C corporations, S corporations, partnerships, limited liability companies, and estates and trusts.","3"
"Accounting","ACTG 6550","U.S. International Taxation","3  Prerequisite: ACTG 4550 or ACTG 5550  with minimum grade of C (2.0). Basic concepts of U.S. taxation of international transactions. Topics include sourcing of income from foreign activities, Subpart F income, selecting the proper vehicle for foreign investments, and computing foreign tax credits.","3"
"Accounting","ACTG 6560","Special Topics in Taxation","3  Prerequisite: ACTG 4550 or ACTG 5550  with a minimum grade of C (2.0). In-depth investigation of selected advanced topics in taxation.","3"
"Accounting","ACTG 6570","Management Control and Financial Reporting in the Global Corporation","3  Prerequisite: ACTG 2120 or ACTG 2125 or ACTG 6010  or MBAA 6815  or equivalent with a minimum grade of C (2.0). Advanced study of the environment and realities of the global/multinational corporation. Details the differences between operating in one country (domestic operations) and many countries (multinational operations). Topics include a primer on foreign exchange and exchange risk, objectives and design for a global control system, and legal issues such as corruption and taxation. Examines the challenges of a global audit and presents the global audit firm as a unique multinational business entity.","3"
"Accounting","ACTG 6610","Advanced Governmental and Nonprofit Accounting and Reporting","3  Prerequisites: ACTG 3120 or ACTG 6020 or equivalent and ACTG 4610 or ACTG 5610  with a minimum grade of C (2.0). State and local government accounting principles and procedures; accounting and reporting for state and local governments, colleges and universities, hospitals, and nonprofit organizations. Auditing practices for all these organizations.","3"
"Accounting","ACTG 6650","Advanced Accounting Theory","3  Prerequisite: ACTG 3120 or ACTG 6020  or equivalent with a minimum grade of C (2.0) or better. History and development of accountancy, tax structures, and industrial development of past, present, and projected societies including relevant research into current controversial issues. Extensive research required.","3"
"Accounting","ACTG 6670","Advanced Financial Accounting and Reporting Problems","3  Prerequisite: ACTG 3120 or ACTG 6020  with grade of C (2.0) or better. Application of theoretical concepts and promulgations of authoritative bodies to financial accounting and financial reporting situations encountered in practice.","3"
"Accounting","ACTG 6720","Advanced Auditing and Public Accounting Practices","3  Prerequisite: ACTG 4620 or ACTG 5620  with a grade of C (2.0) or better. The course focuses on technical accounting research methods and application of data analysis tool(s) utilized in current audit practice. Includes technical accounting and data analysis case studies relating to various audit areas.","3"
"Accounting","ACTG 6730","External Auditing II","3  Prerequisite: ACTG 4620 or ACTG 5620  with a grade of C (2.0) or better. Additional topics related to the provision of assurance services by external auditors. Topics include audits of internal controls over financial reporting, audit sampling, auditors’ ethical responsibilities and legal liability, other assurance services, and other relevant topics.","3"
"Accounting","ACTG 6810","Empirical Methods in Accounting","3  Prerequisite: Permission of instructor. Independent study and research on topics in or related to accounting under supervision of graduate faculty.","3"
"Accounting","ACTG 6820","CPA Review: Auditing","1  Prerequisites: Admission to M.Acc. program; ACTG 4620 or ACTG 5620  with minimum grade of C (2.0). Review of the material covered on the Auditing and Attestation section of the CPA exam, including audit and other reports, engagement acceptance, planning and risk assessment, audit evidence, audit sampling and communications, audit documentation, and professional responsibilities.","1"
"Accounting","ACTG 6830","CPA Review: Financial","1  Prerequisites: Admission to M.Acc. program and ACTG 3120 or ACTG 6020  with minimum grade of C (2.0). Review of the material covered on the Financial Accounting and Reporting section of the CPA exam, including information related to the conceptual framework, standards, and presentation of financial statements; recognition, measurement, valuation, and presentation of specific types of transactions and financial statement accounts; governmental accounting and reporting; and not-for-profit accounting and reporting.","1"
"Accounting","ACTG 6840","CPA Review: Regulation","1  Prerequisites: Admission to the M.Acc. program and ACTG 4550 or ACTG 5550  with a minimum grade of C (2.0). Review of the material covered on the Regulation section of the CPA exam, including information related to ethics, the professional and legal responsibilities of CPAs, business law, federal tax processes, taxation of property transactions, and the taxation of individuals and business entities.","1"
"Accounting","ACTG 6860","Accounting Internship","3  Prerequisites: Approval of the program director and instructor approval of a plan of activities with the associated employer prior to registration. Professional accounting internship experience under the direction of a faculty member. Students develop knowledge and relevant practical experience in accounting. Prior approval of the faculty member is required. Pass/Fail.","3"
"Accounting","ACTG 6870","Professional Certification Preparation","3  Prerequisite: Permission of program director and instructor. Examination of study materials required for professional accounting certification. A self-paced, self-study course using approved exam preparation software. Students will be required to complete specified modules and meet with supervising faculty. Students should have successfully completed at least one section of the desired certification exam before requesting the course. Should be taken in the last semester of the program. Pass/Fail.","3"
"Actuarial Sciences","ACSI 5140","Mathematical Foundations of Actuarial Science","3  Prerequisite: STAT 3150 or consent of instructor. Integrates probability and risk management topics into fundamental tools for assessing risk in an actuarial environment. Probability topics include random variables, distributions, conditional probability, independence, and central limit theorems. Risk topics include frequency and severity. Insurance concepts such as retention, deductible, coinsurance, and risk premiums.","3"
"Actuarial Sciences","ACSI 5200","Introduction to Mathematics of Investment","3  (Same as MATH 5200  .) Prerequisite: MATH 1920 or consent of instructor. Models and methods to analyze investments in bonds, treasury bills, stocks, and other derivatives. Topics include obtaining the price of bonds, stocks, and options; sensitivity analysis; investment performance assessment; portfolio analysis; capital asset pricing model; and mathematical modeling of investor preference and attitude toward risk.","3"
"Actuarial Sciences","ACSI 5220","Mathematics of Corporate Finance","3  Prerequisites: ACSI 2100 with grade of C (2.0) or better or consent of instructor. Mathematics of capital budgeting and evaluation models in corporate finance. Topics include net present values, internal rate of return, profitability index; evaluation of projects, corporations, and stocks; capital asset pricing model; cost of capital; quantification of risk and uncertainty; capital budgeting; capital structure; income statement and financial planning.","3"
"Actuarial Sciences","ACSI 5230","Mathematics of Compound Interest","3  Prerequisites: ACSI 2100 with grade of C (2.0) or better or consent of instructor. Topics include measurement of interest (including accumulating and present value factors), annuities certain, yield rates, amortization schedules, sinking funds, and bonds and related securities.","3"
"Actuarial Sciences","ACSI 5240","Mathematics of Interest Theory, Economics, and Finance","3  Prerequisites: ACSI 4230/ ACSI 5230  or consent of instructor. Applies calculus and theory of interest tools to intermediate topics in microeconomics and macroeconomics and topics in finance. Topics include pricing activities, the simplified Keynesian model, interest and discount rates, valuation of payment streams, yield rates, amortization, cash flows and internal rate of return, stock and bond valuation, portfolio risks, the Capital Asset Pricing Model (CAPM), efficient markets, capital structure, leverage, financial performance measurement, and basic option pricing and the Black-Scholes model.","3"
"Actuarial Sciences","ACSI 5330","Actuarial Mathematics I","3  Prerequisites: ACSI 4230/ ACSI 5230  and STAT 4190 or consent of instructor. First of a two-semester sequence. Topics include survival distributions and life tables, life insurance, life annuities, and net premiums.","3"
"Actuarial Sciences","ACSI 5340","Actuarial Mathematics II","3  Prerequisite: ACSI 4230/ ACSI 5230  and STAT 4190 or consent of instructor. Concepts and models for long term actuarial mathematics.  Topics chosen from net premium reserves, multiple life functions, multiple decrement models, valuation theory and pension plans, and insurance models (including expenses and nonforfeiture benefits and dividends).","3"
"Actuarial Sciences","ACSI 5530","Rate Making and Loss Reserving","3  Prerequisite: ACSI 2100 with grade of C (2.0) or better or consent of instructor. Introduces the daily work as a P&C actuary in rate making and loss reserving, summarizing loss run data, compiling of loss triangles, computing loss development factors, incurred method, paid method, case method, Bornhuetter-Ferguson method, trend losses, rate making on losses and exposure, IBNR reserving, make loss payments plan, reporting and communication of analysis results.","3"
"Actuarial Sciences","ACSI 5600","Problems in Actuarial Science","1 to 6  Prerequisite: Consent of instructor. Students wishing to enroll must submit a written course/topic proposal to the department prior to the semester in which ACSI 5600 is taken. The proposal must be approved prior to student taking the course. At the conclusion of this course, each enrollee must submit a written report to the department.","1 to 6"
"Actuarial Sciences","ACSI 5630","Mathematics of Risk Management","3  Prerequisite: ACSI 2100 with grade of C (2.0) or better or consent of instructor. Topics chosen from mathematical modeling of volatility; pricing of bonds and stocks; duration and complexity; asset/liability management; forward contract, future contract, options; spreads, collars and other hedging strategies; option pricing models, Black-Scholes formula, Greeks, Delta hedge, Delta-Gamma hedge; hedge portfolio and hedge ratio.","3"
"Actuarial Sciences","ACSI 5640","Mathematics of Options, Futures, and Other Derivatives","3  Prerequisites: ACSI/MATH 4630/ ACSI 5630  /5630 and 4200/ ACSI 5200  / MATH 5200  . Topics chosen from lognormal model; Black-Scholes equation; volatility; risk neutral pricing; simulation; interest rate models; pricing of bonds, option on bonds,  interest rate caps, and other  interest rate derivatives.","3"
"Actuarial Sciences","ACSI 6010","Introduction to Loss Models","3  Prerequisite: STAT 5190  or consent of instructor.  Topics include statistical distributions for modeling insurance claims frequency and severity, aggregate claim distributions, effect of coverage modifications and inflations, and risk measures.","3"
"Actuarial Sciences","ACSI 6020","Construction and Evaluation of Actuarial Models","3  Prerequisite: ACSI 6010  or permission of instructor. Topics include construction of empirical models, construction and selection of parametric models, construction of models in presence of truncation and censoring,  interpolation and smoothing,  credibility theory, and simulation.","3"
"Actuarial Sciences","ACSI 6030","Actuarial Models for Life Contingencies","3  Prerequisites: STAT 3150 and ACSI 4230 or MATH 6604  or permission of instructor. Topics include survival distributions, life tables, life insurance, life annuities, and pensions, premiums and reserves, multiple lives, multiple decrements, models including expenses.","3"
"Actuarial Sciences","ACSI 6040","Actuarial Models for Financial Economics","3  Prerequisite: ACSI 4200/ACSI 5200 or MATH 6603  or permission of instructor. Topics include applications of stochastic processes to actuarial models, Poisson process, Markov process, interest rate models, arbitrage free models, valuation of derivative securities, financial risk management.","3"
"Actuarial Sciences","ACSI 6110","Predictive Analytics","3  Prerequisite: ACSI 5140  or consent of instructor. Topics include generalized linear models, logistic regression, discriminant analysis, support vector machines, ridge regression, lasso, sparse modeling, variable selection, model selection, and other selected topics from computational statistics, machine learning, and data mining.","3"
"Actuarial Sciences","ACSI 6600","Problems in Actuarial Science","1 to 6  Prerequisites: Mathematical maturity, preparation in actuarial science (normally nine semester hours of graduate study in actuarial science), and consent of instructor. Students wishing to enroll must select a topic in actuarial science prior to the semester in which ACSI 6600 is taken. Topics include, but are not limited to, applications of principles of actuarial mathematics to group and health insurance, retirement benefits, quantitative risk management, rate making, statistical methods in actuarial data analysis, interest rate models and their applications. Students must submit a written report. Course may be taken up to two times provided that the projects are completely different.  may total 1-12 hours.Credit will be based on the difficulty and complexity of the project as determined by the instructor. Pass/Fail grading.","1 to 6"
"Actuarial Sciences","ACSI 6910","Internship in Actuarial Science","3  Prerequisites: Major in actuarial science; approval of program director; a plan of activities with the associated firm prior to registration. Practical experience in a specific area of actuarial industry for 250 hours. Pass/Fail.","3"
"Aerospace","AERO 6050","Aerospace Internship I","3  Prerequisite: Consent of department chair. Student employed by an acceptable airline, airport, or aerospace manufacturer for field work. Minimum 300 hours work required. Pass/Fail.","3"
"Aerospace","AERO 6100","Aviation Education Workshop","3  Designed for aviation educators and aviation stakeholders. Emphasis placed on presentations to school administrators, student and civic groups, aviation curriculum improvement, and strategies and materials for implementing aviation topics into mainstream coursework.","3"
"Aerospace","AERO 6120","Aviation History","3  Detailed examination of the development and role of aviation and its economic, social, and political impact on the modern world. Particular emphasis on the global aspects of civilian aviation and the consequences of the transportation revolution it engendered. Specific topics analyzed in detail each semester.","3"
"Aerospace","AERO 6130","Aviation Safety Management","3  An examination of the various programs which airport operators employ in operating and maintaining airport safety and security services. Special emphasis on federal guidelines and their applications at commercial service airports.","3"
"Aerospace","AERO 6150","Aviation Industries","3  An overview of domestic and international air transportation businesses. Includes an analysis of extant and forecast labor requirements.","3"
"Aerospace","AERO 6170","Scheduled Air Carrier Operations","3  An examination of contemporary problems and issues confronting airline industry policy makers, government regulators, managers, and the traveling public.","3"
"Aerospace","AERO 6190","Airport Organizational Structures and Operational Activities","3  A critical analysis of airport organizational structures, functions, and constraints affecting the airport. A detailed view of operational activities and methods to improve airport efficiency.","3"
"Aerospace","AERO 6220","Environmental Policy","3  Airport planning and land use programs and procedures as they are currently used within the industry.","3"
"Aerospace","AERO 6250","Airport Policy and Planning","3  The regulatory agencies of the aviation industry and their functions. Special emphasis on current problems and issues affecting the industry.","3"
"Aerospace","AERO 6270","Airport Design","3  Introduces the concepts of airport planning, design, and layout with particular emphasis on community characteristics and resource allocation. Students will become familiar with the Federal Aviation Administration’s role in the airport design process.","3"
"Aerospace","AERO 6310","Introduction to Aviation Security","3  An overview of the aviation security system in the United States, including airport, aircraft operator, and general aviation perspectives. History and development of aviation security along with the role of government in aviation security discussed.","3"
"Aerospace","AERO 6320","Aviation Security II","3  Prerequisite: AERO 6310  . Provides an in-depth analysis of aviation security including U.S. policy and strategy, passenger and baggage screening, in-flight security, and airport security.","3"
"Aerospace","AERO 6330","International Aviation Systems","3  An in-depth analysis of international aviation with particular attention to U.S. aviation interface. Areas covered include the air traffic control systems, bilateral agreements, nationalized vs. privately owned carriers, ETOPS restrictions, marketing and operational difficulties, etc.","3"
"Aerospace","AERO 6350","General Aviation","3  Operations, supervision, and the role of administration in the general aviation industry.","3"
"Aerospace","AERO 6370","Aviation Contracts and Leases","3  An examination of the various agreements utilized by airports to define the terms and conditions for airlines, FBOs, concessionaires, air cargo operators, and other airport tenants. Analysis of the general provisions and requirements contained within airport leases and those specific to each tenant. A review of airport lease administration and compliance procedures.","3"
"Aerospace","AERO 6420","Aviation Safety Investigation","3  Prerequisite: Graduate standing in Aerospace or permission of department. Acquaints students with skills and procedures used in aviation accident and incident investigation. Exposure to accident investigation management techniques, the information collection process, interviewing procedures, human factors, safety analysis, and investigation reporting. Emphasis placed on using safety investigation data to develop safety improvements.","3"
"Aerospace","AERO 6430","Human Factors in Aviation","3  Prerequisite: Graduate standing in Aerospace or permission of department. Comprehensive look at how human physiology and psychology affect aviation operations. Emphasis placed on how these factors can lead to aviation accidents and the development of safety systems to mitigate human error.","3"
"Aerospace","AERO 6441","Applied Research Capstone Project","3  Prerequisites: AERO 6610  and AERO 6611  . Culminating experiences for M.S. in Aeronautical Science candidates desiring professional careers in the aviation industry (non-thesis option). Involves an independently designed investigation of contemporary issues within the aviation industry. Appropriate research methodologies as well as completion of a final project report and presentation required.","3"
"Aerospace","AERO 6450","Airport Funding Policy","3  Airport subsidy funding by the local, state, and federal governments and their essential components as applied to local airports. Procedures necessary to obtain government funding and grants available for building new facilities and repairing existing buildings.","3"
"Aerospace","AERO 6540","Topics in Aerospace Education","1 to 3  (Same as YOED 6540  .) Content varies with needs of individual students who are interested in making a specialized study of current problems in the field of aerospace education.","1 to 3"
"Aerospace","AERO 6610","Introduction to Aerospace Research","3  Emphasis on research as a significant component of graduate study to include methods, procedures, style, and form.","3"
"Aerospace","AERO 6611","Applied Statistics in Aerospace Research","3  Prerequisite: AERO 6610  with minimum grade of C. Designed to integrate statistics and complement AERO 6610  . Introduction to inferential statistics, including parametric and nonparametric, and descriptive statistics using specific examples from research in aerospace. Only statistics most commonly used in aerospace/aviation will be covered. General objective is to help students understand applied statistics; specific objective is to show students how to apply statistics specific for research designs used in aerospace/aviation.","3"
"Aerospace","AERO 6640","Thesis Research","1 to 6  Prerequisite: AERO 6610  . Selection of a research problem, review of pertinent literature, collection and analysis of data, and composition of thesis. Once enrolled, student should register for at least one credit hour of master’s research each semester until completion. S/U grading.","1 to 6"
"Aerospace","AERO 6700","Advanced Aviation Education Workshop","3  (Same as YOED 6700  .) Second course in aviation education offered through a grant from the Tennessee Department of Transportation (TDOT) to Tennessee educators; designed to provide K-12 educators aviation education classroom strategies and materials. Includes an aircraft cross-country flight and a field trip.","3"
"Aerospace","AERO 6775","Unmanned Aircraft Systems in Research and Applications","3  Overview of the use of unmanned aircraft systems in research and applications. Special emphasis on regulatory requirements, legal and ethical issues, safety, types of unmanned aircraft, sensors, flight operations, and choosing the right system for research or application.Requires occasional meetings at MTSU’s Experiential Learning and Research Center for UAS demonstrations and hands-on flight operations. Not for credit for UAS Operations concentration students.","3"
"Aerospace","AERO 6999","Comprehensive Examination and Preparation","1  Open only to students who are not enrolled in any other graduate course and who will take the master’s comprehensive examination during the term. The student must contact the graduate advisor during the first two weeks of the term for specifics regarding the details of this comprehensive examination preparatory course. Credit may not be applied to degree requirements.","1"
"Agribusiness","AGBS 5130","Agricultural Marketing and Price Analysis","3  Prerequisite: ABAS/AGBS 3130 or approval of instructor. Agricultural prices and their relationship to production and marketing. Agricultural marketing systems, functions, institutions, and structural changes.","3"
"Agribusiness","AGBS 5140","Economics of Agribusiness Management","3  Prerequisite: ABAS/AGBS 3130 or approval of instructor. The application of economic concepts to agribusiness firms.","3"
"Agribusiness","AGBS 5150","Agricultural Policy","3  Prerequisite: ABAS/AGBS 3130 or approval of instructor. Agricultural policy in a democratic society; relationship of farm groups to public policy; types of agricultural programs and appraisal of their results.","3"
"Agribusiness","AGBS 5200","Fruit and Vegetable Marketing","3  Prerequisites: PSCI 1030/1031 and BIOL 1030/1031 or approval of instructor. Basic biochemistry of respiration, handling techniques and practices, quality assessment, and marketing of fruit and vegetable crops. Both domestic and international marketing of fruit and vegetable products discussed. Examines economic impact of improper handling on both the local producer and the end user.","3"
"Agribusiness","AGBS 5830","Food Quality Control","3  Prerequisites: PSCI 1030/1031 and BIOL 1030/1031 or approval of instructor. Quality control and sensory evaluation techniques utilized in food processing. Instrumental and physical methods of quality determination of raw and processed food products, hazard analysis and critical control point (HACCP), and quality philosophies employed in the industry. Sensory evaluation techniques and statistical analysis of evaluation results covered.","3"
"Agricultural Education","AGED 5220","Methods of Teaching Agriscience and Agricultural Mechanics","3  Emphasis on performing shop skills such as welding, brazing, electrical wiring, etc.","3"
"Agricultural Education","AGED 5230","Adult and Youth Leadership Program Development in Agricultural Organizations","3  Program development in agricultural education and leadership. Conceptual understanding of program evaluation, development, process and practice, application of evaluation design and process for youth and adults in extension, community, and school-based programs.","3"
"Agricultural Education","AGED 6010","History and Philosophy of Agricultural Education","3  Explores the nature and history of selected philosophical concepts and philosophers and evaluates their influence upon education and agricultural education in the United States.","3"
"Agricultural Education","AGED 6020","Principles of Agricultural Leadership","3  Identifies and defines leadership, as well as identifies styles and roles of leadership. Explores development techniques and skills required in working in and with organizations through reading, observing, applying, creating, and evaluating leadership.","3"
"Agricultural Education","AGED 6030","Theoretical Foundations of Personal Agricultural Leadership","3  Introduces theories of teaching and learning and related research. Explores trait, behavioral skills, situational approach, path-goal theory, leader-member theory, and other leadership theories. Explores applications of teaching and learning theory in the context of teaching agricultural subject matter.","3"
"Agricultural Education","AGED 6050","Leadership Development in Agricultural Organizations","3  Examines leadership as it related to organizations and their group and team behavior. Identifies styles and roles of leadership, development of leadership techniques and skills required in working in organizations and youth groups, methods of resolving conflict, communicating, guiding and evaluating leadership, and ethical consideration of leaders. Capstone course for the Agricultural Education Leadership  concentration.","3"
"Agriculture","AGRI 5100","Microcomputer Applications in Agriculture","3  Includes use of agricultural software, agricultural communications network, computer daily feeding machines, and farm records.","3"
"Agriculture","AGRI 5700","Agriculture in Our Lives","3  The national and international importance of U.S. agriculture. Emphasis on food production and marketing, land conservation, and agriculture related recreation. Accepted as a natural science elective for education majors. NO CREDIT GIVEN TOWARD A MAJOR IN THE SCHOOL OF AGRICULTURE.","3"
"Agriculture","AGRI 5710","Agricultural Statistics and Data Analysis","3  Prerequisites: MATH 1530, MATH 1710, MATH 1720, MATH 1730, or MATH 1910. Focuses on applied statistics and experimental design and analysis in both animal and plant science domains. Topics include agricultural units conversion, descriptive/inferential statistics, experimental design and analysis, agricultural study case analysis.","3"
"Agriculture","AGRI 5990","Seminar","1  Students required to research and make an oral report on a current agricultural topic.","1"
"Agriculture","AGRI 6000","Research Methods in Agricultural Science","3  A review of current scientific methods related to experiments in agriculture. Topics include research ethics, welfare of research subjects, literature resources, critical review of scientific literature, experimental design, scientific writing, interpreting data, and data presentation.","3"
"Agriculture","AGRI 6100","Graduate Seminar in Agriculture","1  Seminar presentations target current issues and research advances in agricultural science and production. Presenters include faculty, graduate students, and outside speakers. Active participation in topic discussions emphasized. May be repeated. S/U grading.","1"
"Agriculture","AGRI 6450","Problems in Agriscience Technologies","3  Prerequisite: Teaching experience or approval of instructor. Provides agricultural education teachers with intensive training advanced technologies. A MAXIMUM OF SIX CREDIT HOURS IN EACH DIVISION.","3"
"Agriculture","AGRI 6451","Problems in Agriscience Technology-Animal Science","3  Prerequisite: Teaching experience or approval of instructor. Provides agricultural education teachers with intensive training in advanced technologies. A MAXIMUM OF SIX CREDIT HOURS IN EACH DIVISION. Animal Science.","3"
"English","ENGL 6571","Studies in Folklore","3  Study of folklore with focus on the history of the discipline.","3"
"English","ENGL 6575","Special Topics in Folklore","3  Selected area of folklore: folk narrative, folklore and literature, folk song, folk religion, proverb, or folklore of a particular group. May be taken for multiple credit up to 9 hours.","3"
"English","ENGL 6601","Studies in the Novel","3  The novel as a literary genre may be approached from a variety of perspectives, including generic, historical, theoretical, or single-author approaches. Course varies according to interests of instructor and students.","3"
"English","ENGL 6611","Special Topics in Literature and Language","3  A specialized field of literary or linguistic inquiry, its bibliography, critical problems, and probable solutions. Topics vary with the professor assigned to the course. May be taken for multiple credit up to 9 hours.","3"
"English","ENGL 6640","Thesis Research","1 to 6  Selection of a research problem, review of pertinent literature, collection and analysis of data, and composition of thesis. Once enrolled, student should register for at least one credit hour of master’s research each semester until completion. S/U grading.","1 to 6"
"English","ENGL 6651","Essentials of Linguistics","3  Major linguistic approaches to the study of language-dominant trends and current issues in linguistics; the phonological, morphological, and syntactic structure of the English language.","3"
"English","ENGL 6655","Special Topics in the History of the English Language","3  Advanced study of various aspects of the English language from its beginnings in Proto-Indo-European to the present day (writing systems, Indo-European, phonology, morphology, syntax, lexicon, stylistics, semantics, etc.). Subject will vary with instructor.","3"
"English","ENGL 6701","History of Criticism","3  Examines significant critical movements in Western literature from classical times into the twenty-first century.","3"
"English","ENGL 6705","Contemporary Critical Theory","3  Covers major critical trends in literary theory since 1965, including feminist, Marxist, structuralist, and deconstructive approaches to literature. Students explore background and implications of these theories and analyze selected works of literature in light of these approaches.","3"
"English","ENGL 6715","Studies in Narratology","3  Examines modern and contemporary theories of narrative (modernist, rhetorical, structuralist, dialogical) with particular application to selected authors and texts.","3"
